Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
ATOMI DIGITAL;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['– tốt nghiệp cđ/đh chuyên ngành cntt hoặc tương đương', '– kinh nghiệm tối thiểu 6 tháng với các project liên quan trên nền tảng java web', '– khả năng giao tiếp, truyền đạt tốt, tư duy logic', '– nắm vững về java core, j2ee và các database phổ dụng', '– có khả năng sử dụng công nghệ : spring+hibernate, primefaces', '– tốt nghiệp cđ/đh chuyên ngành cntt hoặc tương đương– kinh nghiệm tối thiểu 6 tháng với các project liên quan trên nền tảng java web– khả năng giao tiếp, truyền đạt tốt, tư duy logic– nắm vững về java core, j2ee và các database phổ dụng– có khả năng sử dụng công nghệ : spring+hibernate, primefaces'];https://itviec.com/viec-lam-it/java-developer-spring-j2ee-up-to-30m-atomi-digital-1944?lab_feature=preview_jd_page
HDBank;37.0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;"['yêu cầu kinh nghiệm:5-10 năm kinh nghiệmgiám đốc sản phẩm, giám đốc dự án tại:- ngân hàng hàng đầu việt nam (vietcombank, mbbank, vpbank, techcombank, acb, tpbank),- các công ty fintech - start up công nghệ trên 500 nhân viên- các công ty outsourcing chuyên biệt cho ngân hàng trên 50 nhân viênưu tiên nhân sự cấp lãnh đạo có kinh nghiệm phong phú, cả phía khách hàng lẫn phía triển khai', '\xa0', 'năng lựctiếng anh: rất tốt (ielts > 7.0, toeic>750)', 'nghiệp vụ:\xa0', 'các quy định pháp lý liên quan sản phẩm: tài chính: tiền gửi, thanh toán, tiết kiệm, thẻ, atm, tín dụng, ví điện tử, ngân hàng điện tử, trung gian thanh toán, thu hộ, chi hộ; thương mại điện tử; marketing automation, crm, erp, marketing automation, brand com website.phân tích dữ liệu: kinh nghiệm quản trị, thiết kế và vận hành tối ưu các nhóm metric:- metric khách hàng- metric sản phẩm tài chính']";https://itviec.com/viec-lam-it/project-management-pmo-digital-transformation-center-hdbank-3627?lab_feature=preview_jd_page
HRS Group;46.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;['bs/ms degree in computer science, engineering or related subject.', 'proven software development experience and android skills development.', 'proven working experience in android app development and have published at least one original android app.', 'experience with android sdk.', 'experience working with remote data via rest and json.', 'experience with 3rd-party libraries and apis.', 'working knowledge of the general mobile landscape, architectures, trends, and emergingtechnologies.', 'solid understanding of the full mobile development life cycle.', 'can communicate in english.'];https://itviec.com/viec-lam-it/middle-senior-mobile-engineer-android-kotlin-hrs-group-1909?lab_feature=preview_jd_page
HCL Vietnam Company Limited;58.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;['must-have requirements\xa0', 'good-to-have requirements.', 'at least 4 years of experience working as a data engineer', 'good experience in some projects with machine learning\xa0', 'experience with data staging, data transformation and change data management', 'good experience in advanced sql', 'good python skills', 'experience in aws platform\n', 'good command of english communication', 'relative experience in declarative ci/cd or devops\xa0', 'relative experience in infrastructure as a code (iaac) (i.e., terraform)\xa0', 'experience with automated testing\xa0', 'relative experience in data management:\xa0data governance, data architecture, data modelling, data quality, data integration\xa0', 'experience in designing and implementing machine learning models using gpt and llama models', 'experience in mlops', 'experience with natural language processing (nlp) and conversational ai is preferred.'];https://itviec.com/viec-lam-it/data-engineer-machine-learning-filed-up-to-900m-nam-hcl-vietnam-company-limited-3720?lab_feature=preview_jd_page
Burning Bros;24.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;['job requirements', 'preferred', 'hiring process', '\n1+ years experience with python asynchronous programming. ( fresher accepted. )\n', 'advanced experience with sql\n', '\nupper-intermediate\xa0level of\xa0spoken and written english\n', 'production experience with techniques and tools for crawling, extracting and processing data\n', 'proficiency in using prefect to manage and coordinate data-pipeline and\xa0sqlalchemy\xa0as orm', 'experience using http proxy techniques to protect web scrapers against site ban, ip leak, browser crash, captcha and proxy failure.', 'experience with cloud environments like gcp, aws, as well as cloud solutions like kubernetes, docker, etc', 'interested in planning databases and planning efficient apis', 'knowledge of computational theories', 'document screening', 'bb interview\ncode testing ( 30 mins )\ntechnical & culture interview ( 30 mins )\n\n', 'code testing ( 30 mins )', 'technical & culture interview ( 30 mins )', 'final interview with korea company ( zoom / 30 mins )'];https://itviec.com/viec-lam-it/data-engineer-back-end-python-fast-api-django-sql-burning-bros-5129?lab_feature=preview_jd_page
Esoft Vietnam., Ltd;58.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;['experience:\xa0', '• minimum of 3 years of experience in project management, preferably in visual products company, it, or engineering companies.', '• significant project/program management experience gained in a fast-paced environment.', 'knowledge:\xa0', '• strong knowledge of project management methodologies and tools (agile, scrum, kanban, gtm strategy, etc)', '• knowledge of the real estate marketing industry is a plus.', 'skills:', '• proactive approach to problem-solving and a customer-first approach', '• high drive with strong attention to detail. can cope with a high degree of ambiguity, uncertainty, and change.', '• ability to manage multiple projects simultaneously and prioritize tasks effectively.', '• excellent communication skills.', '• proven ability to build and maintain relationships with internal and external stakeholders.', '• strong leadership skills and the ability to motivate teams to achieve project goals.', '• certificate in pm preferred', '• fluent in english, written and spoken', 'experience:\xa0', '• minimum of 3 years of experience in project management, preferably in visual products company, it, or engineering companies.', '• significant project/program management experience gained in a fast-paced environment.', '\xa0', 'knowledge:\xa0', '• strong knowledge of project management methodologies and tools (agile, scrum, kanban, gtm strategy, etc)', '• knowledge of the real estate marketing industry is a plus.', 'skills:', '• proactive approach to problem-solving and a customer-first approach', '• high drive with strong attention to detail. can cope with a high degree of ambiguity, uncertainty, and change.', '• ability to manage multiple projects simultaneously and prioritize tasks effectively.', '• excellent communication skills.', '• proven ability to build and maintain relationships with internal and external stakeholders.', '• strong leadership skills and the ability to motivate teams to achieve project goals.', '• certificate in pm preferred', '• fluent in english, written and spoken'];https://itviec.com/viec-lam-it/innovation-project-manager-agile-english-up-to-3000-esoft-vietnam-ltd-2035?lab_feature=preview_jd_page
Buymed;47.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;['2. nice to have:', 'must have:\xa0', '\nprogressive mindset: want to do something big, want to change the world & people’s life, willing to learn/use something new\xa0', '\nproduct mindset: have product ownership, think/care/live with product life cycle\xa0', '\nopen mindset: comfortable in expressing & communicating\xa0', 'minimum 3 year(s) work in mobile app development\xa0\xa0', 'understand how the web/internet works\xa0', 'excellent analytical & problem solving skill\xa0', 'experienced with one of the following technologies: reactjs, reactnative, flutter, ios / android native\xa0\xa0', 'experienced with restful apis\xa0', 'business-oriented mindset\xa0', 'experienced with over-10m-users mobile applications (grab, momo, zalo, zalopay, tiki, zingmp3, …)', 'experienced with integration with 3rd party'];https://itviec.com/viec-lam-it/mobile-software-engineer-react-native-buymed-3010?lab_feature=preview_jd_page
Buymed;45.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;['\ncarefulness\xa0', '\nsecurity-first mindset\xa0', '\nprogressive mindset: want to do something big, want to change the world & people’s life\xa0', '\nproduct mindset: have product ownership, think/care/live with product life cycle\xa0', '\nopen mindset: comfortable in expressing & communicating\xa0', 'minimum 1 year of experience as a devops, system admin or db admin\xa0', 'understand how the web works and how sql or no-sql dbms works\xa0', 'have knowledge of git\xa0', 'understand rest api & how it works\xa0', 'familiar with linux, command, scripting, bash\xa0', 'experienced with docker, kubernetes\xa0', 'experienced with cloud platform (aws, azure, gcp)\xa0', 'experienced with ci/cd\xa0'];https://itviec.com/viec-lam-it/devops-engineer-buymed-2820?lab_feature=preview_jd_page
Nal Việt Nam & Nal Global Career;38.0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['tận dụng bộ công cụ react có sẵn để tạo các tính năng giao diện người dùng', 'hiểu rõ và phân tách hiệu quả các react component trong dự án', 'sử dụng được javascript es5/es6, html4/5, css2/3 ở mức cơ bản', 'sử dụng thành thạo restful api', 'sử dụng một trong các công cụ quản lý source code như svn, git ở mức cơ bản', 'hiểu biết về thiết kế giao diện được thiết kế trên một trong các công cụ figma, adobe xd, zeplin...', 'lợi thế dành cho bạn khi:', 'có kinh nghiệm sử dụng material ui', 'có kinh nghiệm dùng unit test, end-to-end test framework như jest/enzyme, react testing library, cypress/selenium', 'có kinh nghiệm sử dụng typescript', 'có kiến thức và kinh nghiệm với quy trình phát triển phần mềm hiện đại về agile, scrum, test driven development', 'thành thạo macos và linux', 'thoải mái trong việc học công nghệ & ngôn ngữ mới.\xa0', '\xa0', 'lợi thế dành cho bạn khi:', 'tối thiểu 3 năm kinh nghiệm về phát triển web application sử dụng reactjs\n', 'tận dụng bộ công cụ react có sẵn để tạo các tính năng giao diện người dùng', 'hiểu rõ và phân tách hiệu quả các react component trong dự án', 'sử dụng được javascript es5/es6, html4/5, css2/3 ở mức cơ bản', 'sử dụng thành thạo restful api', 'sử dụng một trong các công cụ quản lý source code như svn, git ở mức cơ bản', 'hiểu biết về thiết kế giao diện được thiết kế trên một trong các công cụ figma, adobe xd, zeplin...', 'có kinh nghiệm sử dụng material ui', 'có kinh nghiệm dùng unit test, end-to-end test framework như jest/enzyme, react testing library, cypress/selenium', 'có kinh nghiệm sử dụng typescript', 'có kiến thức và kinh nghiệm với quy trình phát triển phần mềm hiện đại về agile, scrum, test driven development', 'thành thạo macos và linux', '\nthoải mái trong việc học công nghệ & ngôn ngữ mới.\xa0\xa0\n'];https://itviec.com/viec-lam-it/reactjs-dev-nal-viet-nam-nal-global-career-2308?lab_feature=preview_jd_page
GAPIT Communication;30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;['bằng cử nhân khoa học máy tính hoặc tương đương,', 'có ít nhất 3 – 5 năm kinh nghiệm net core', 'am hiểu nguyên lý lập trình hướng đối tượng', 'thành thạo lập trình c#, asp.net core, ado.net core, reactjs', 'thành thạo lập trình với các hệ cơ sở dữ liệu sql server, mysql, postgres và no-sql (mongodb, redis, elasticsearch)', 'có kinh nghiệm với message queue', 'có kinh nghiệm với các hệ thống cloud azure hoặc aws', 'có kinh nghiệm vận hành devops'];https://itviec.com/viec-lam-it/net-core-dev-asp-net-c-devops-azure-aws-reactjs-gapit-communication-3034?lab_feature=preview_jd_page
VRILLAR VIETNAM;46.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['having experience is an advantage, but if not, training will be provided', 'recruitment level:\xa0senior developer and junior developer', 'required skills for the job:\xa0a person who can use the following :\xa0', 'having experience is an advantage, but if not, training will be provided', 'nodejs/express', 'typescript', 'git', 'rest api', 'linux', 'mysql/mariadb admin'];https://itviec.com/viec-lam-it/backend-developer-nodejs-typescript-vrillar-vietnam-4456?lab_feature=preview_jd_page
VRILLAR VIETNAM;46.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['having experience is an advantage, but if not, training will be provided', 'recruitment level:\xa0senior developer and junior developer', 'required skills for the job: a person who can use the following :\xa0', 'having experience is an advantage, but if not, training will be provided', 'c#', 'unity engine', 'android/ios development/app deploy', 'firebase/gcp, icloud/gamecenter'];https://itviec.com/viec-lam-it/unity-developer-c-android-vrillar-vietnam-3932?lab_feature=preview_jd_page
VRILLAR VIETNAM;46.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['having experience is an advantage, but if not, training will be provided', 'recruitment level:\xa0senior developer and junior developer', 'required skills for the job: a person who can use the following :\xa0', '*nodejs', '*typescript', '*git', '*mysql(mariadb)', '*rest api', 'having experience is an advantage, but if not, training will be provided', 'react or angular(not angularjs!)', 'css/html'];https://itviec.com/viec-lam-it/fr-jr-frontend-dev-reactjs-vuejs-vrillar-vietnam-5159?lab_feature=preview_jd_page
